0 994 1053 443 497 59 54 254.000000 2009
1000000 892 1120 424 513 228 89 254.000000 10403
2000000 889 1123 428 514 234 86 254.000000 10767
3000000 895 1126 428 512 231 84 254.000000 10937
4000000 901 1131 428 511 230 83 254.000000 11070
5000000 896 1139 425 511 243 86 254.000000 11847
6000000 901 1135 427 512 234 85 254.000000 11525
7000000 903 1128 427 511 225 84 254.000000 10948
8000000 910 1127 424 510 217 86 254.000000 10940
9000000 921 1126 427 513 205 86 254.000000 10223
10000000 935 1126 430 510 191 80 254.000000 9241
11000000 936 1126 429 515 190 86 254.000000 10089
12000000 925 1126 429 512 201 83 254.000000 9621
13000000 916 1127 424 512 211 88 254.000000 10910
14000000 908 1135 428 514 227 86 254.000000 11943
15000000 907 1129 428 512 222 84 254.000000 11323
16000000 905 1128 424 513 223 89 254.000000 12106
17000000 897 1132 430 512 235 82 254.000000 11889
18000000 903 1115 429 512 212 83 254.000000 10392
19000000 894 1115 429 513 221 84 254.000000 9834
20000000 898 1114 427 512 216 85 254.000000 9547
21000000 893 1115 427 515 222 88 254.000000 10104
22000000 882 1125 428 514 243 86 254.000000 11612
23000000 897 1124 428 513 227 85 254.000000 11129
24000000 898 1124 428 513 226 85 254.000000 11383
25000000 895 1137 427 512 242 85 254.000000 12426
26000000 895 1143 425 516 248 91 254.000000 13089
27000000 892 1134 424 514 242 90 254.000000 12912
28000000 868 1161 424 511 293 87 254.000000 15422
29000000 847 1212 419 512 365 93 254.000000 18850
30000000 904 1154 426 521 250 95 254.000000 14373
31000000 934 1130 430 518 196 88 254.000000 11682
32000000 936 1126 424 524 190 100 254.000000 12735
33000000 921 1131 430 516 210 86 254.000000 11526
34000000 918 1128 426 514 210 88 254.000000 11286
35000000 916 1126 429 514 210 85 254.000000 11247
36000000 906 1125 428 516 219 88 254.000000 12114
37000000 890 1127 430 515 237 85 254.000000 12779
38000000 880 1126 428 514 246 86 254.000000 13004
39000000 867 1127 424 515 260 91 254.000000 14543
40000000 863 1127 423 517 264 94 254.000000 14580
41000000 848 1134 425 516 286 91 254.000000 14929
42000000 814 1168 419 521 354 102 254.000000 17390
43000000 773 1231 414 525 458 111 254.000000 21875
44000000 869 1210 420 527 341 107 254.000000 18195
45000000 918 1161 426 519 243 93 254.000000 13260
46000000 920 1141 426 517 221 91 254.000000 11588
47000000 916 1132 427 517 216 90 254.000000 11405
48000000 914 1131 428 515 217 87 254.000000 11552
49000000 912 1133 429 515 221 86 254.000000 11790
50000000 917 1129 427 516 212 89 254.000000 11478
51000000 933 1126 430 516 193 86 254.000000 10138
52000000 933 1125 430 516 192 86 254.000000 10275
53000000 925 1124 430 517 199 87 254.000000 10655
54000000 923 1127 428 517 204 89 254.000000 11389
55000000 919 1126 427 518 207 91 254.000000 11721
56000000 921 1127 424 519 206 95 254.000000 12664
57000000 916 1127 423 521 211 98 254.000000 13258
58000000 912 1126 423 527 214 104 254.000000 13703
59000000 904 1122 423 523 218 100 254.000000 12569
60000000 892 1126 421 523 234 102 254.000000 13289
61000000 886 1126 419 523 240 104 254.000000 13437
62000000 884 1127 416 527 243 111 254.000000 13966
63000000 886 1128 407 539 242 132 254.000000 15227
64000000 892 1127 391 553 235 162 254.000000 18288
65000000 899 1127 411 531 228 120 254.000000 19550
66000000 901 1128 422 523 227 101 254.000000 16533
67000000 905 1129 427 523 224 96 254.000000 14986
68000000 905 1128 427 514 223 87 254.000000 13499
69000000 911 1127 431 507 216 76 254.000000 11211
70000000 912 1127 430 513 215 83 254.000000 11128
71000000 920 1124 428 516 204 88 254.000000 11233
72000000 918 1120 423 524 202 101 254.000000 13171
73000000 894 1142 416 526 248 110 254.000000 16149
74000000 876 1161 412 526 285 114 254.000000 18025
75000000 868 1170 411 522 302 111 254.000000 18739
76000000 868 1167 414 521 299 107 254.000000 16796
77000000 859 1169 411 526 310 115 254.000000 17174
78000000 847 1176 408 529 329 121 254.000000 19585
79000000 846 1176 408 526 330 118 254.000000 19966
80000000 830 1171 415 511 341 96 254.000000 20392
81000000 813 1191 414 516 378 102 254.000000 20915
82000000 792 1209 413 521 417 108 254.000000 22260
83000000 762 1239 416 520 477 104 254.000000 23469
84000000 728 1277 407 523 549 116 254.000000 24694
85000000 656 1346 402 540 690 138 254.000000 25080
86000000 625 1427 398 547 802 149 254.000000 26311
87000000 656 1396 403 540 740 137 254.000000 25418
88000000 747 1300 414 523 553 109 254.000000 24634
89000000 827 1214 419 520 387 101 254.000000 22195
90000000 892 1159 428 519 267 91 254.000000 17690
