0 1045 1086 421 463 41 42 254.000000 1267
1000000 967 1193 423 461 226 38 254.000000 3904
2000000 956 1193 423 461 237 38 254.000000 4046
3000000 947 1189 424 460 242 36 254.000000 4273
4000000 943 1180 424 459 237 35 254.000000 4275
5000000 937 1189 425 459 252 34 254.000000 4501
6000000 943 1185 425 460 242 35 254.000000 4419
7000000 952 1181 425 460 229 35 254.000000 4374
8000000 959 1175 425 461 216 36 254.000000 4105
9000000 961 1160 424 461 199 37 254.000000 3813
10000000 960 1146 425 461 186 36 254.000000 3822
11000000 960 1150 424 460 190 36 254.000000 4080
12000000 966 1153 424 461 187 37 254.000000 3849
13000000 958 1162 423 461 204 38 254.000000 4221
14000000 945 1174 423 460 229 37 254.000000 4567
15000000 947 1182 424 462 235 38 254.000000 4626
16000000 947 1181 425 462 234 37 254.000000 4476
17000000 944 1189 422 462 245 40 254.000000 4764
18000000 963 1186 423 461 223 38 254.000000 4415
19000000 979 1185 422 462 206 40 254.000000 3843
20000000 980 1188 423 462 208 39 254.000000 3568
21000000 980 1189 419 462 209 43 254.000000 4006
22000000 956 1206 424 461 250 37 254.000000 4825
23000000 954 1186 423 460 232 37 254.000000 4155
24000000 955 1185 423 460 230 37 254.000000 4364
25000000 940 1195 422 459 255 37 254.000000 5396
26000000 938 1193 421 461 255 40 254.000000 5550
27000000 941 1198 423 460 257 37 254.000000 5227
28000000 926 1224 425 459 298 34 254.000000 6242
29000000 842 1270 424 460 428 36 254.000000 11930
30000000 868 1241 423 460 373 37 254.000000 8960
31000000 937 1172 421 460 235 39 254.000000 4870
32000000 953 1153 424 460 200 36 254.000000 4635
33000000 951 1156 421 463 205 42 254.000000 4448
34000000 955 1165 422 461 210 39 254.000000 4306
35000000 959 1172 422 461 213 39 254.000000 4451
36000000 965 1186 422 461 221 39 254.000000 4448
37000000 957 1191 418 467 234 49 254.000000 5712
38000000 958 1217 425 461 259 36 254.000000 5586
39000000 969 1224 421 462 255 41 254.000000 6187
40000000 965 1236 422 462 271 40 254.000000 5713
41000000 956 1247 421 460 291 39 254.000000 6097
42000000 918 1280 417 468 362 51 254.000000 7650
43000000 857 1307 417 469 450 52 254.000000 11561
44000000 792 1317 422 464 525 42 254.000000 12618
45000000 857 1193 422 460 336 38 254.000000 7913
46000000 917 1170 421 460 253 39 254.000000 5184
47000000 943 1158 421 460 215 39 254.000000 4266
48000000 945 1168 421 459 223 38 254.000000 4298
49000000 946 1179 421 457 233 36 254.000000 4482
50000000 956 1166 422 458 210 36 254.000000 4382
51000000 961 1156 424 461 195 37 254.000000 4169
52000000 965 1160 423 458 195 35 254.000000 4035
53000000 970 1162 425 459 192 34 254.000000 3967
54000000 970 1168 424 460 198 36 254.000000 4050
55000000 961 1170 424 459 209 35 254.000000 4324
56000000 956 1162 422 458 206 36 254.000000 4527
57000000 958 1170 421 460 212 39 254.000000 4645
58000000 961 1175 420 462 214 42 254.000000 4628
59000000 961 1181 424 460 220 36 254.000000 4684
60000000 961 1193 422 460 232 38 254.000000 4637
61000000 960 1202 423 457 242 34 254.000000 4688
62000000 961 1202 421 457 241 36 254.000000 4499
63000000 961 1196 420 461 235 41 254.000000 4293
64000000 961 1188 416 464 227 48 254.000000 5146
65000000 958 1187 408 474 229 66 254.000000 6178
66000000 955 1188 408 477 233 69 254.000000 6066
67000000 953 1191 413 470 238 57 254.000000 4759
68000000 947 1194 415 469 247 54 254.000000 4929
69000000 944 1193 416 467 249 51 254.000000 4783
70000000 950 1184 417 466 234 49 254.000000 4647
71000000 956 1177 417 468 221 51 254.000000 4469
72000000 963 1168 415 469 205 54 254.000000 4293
73000000 966 1173 407 476 207 69 254.000000 5531
74000000 930 1215 399 481 285 82 254.000000 7312
75000000 921 1232 412 468 311 56 254.000000 7548
76000000 909 1236 418 464 327 46 254.000000 7706
77000000 900 1231 418 465 331 47 254.000000 7691
78000000 902 1230 414 471 328 57 254.000000 7799
79000000 914 1240 413 468 326 55 254.000000 7600
80000000 911 1269 415 466 358 51 254.000000 7987
81000000 893 1293 419 464 400 45 254.000000 8898
82000000 870 1317 419 463 447 44 254.000000 9210
83000000 850 1335 419 466 485 47 254.000000 9881
84000000 807 1366 420 467 559 47 254.000000 10895
85000000 753 1397 415 473 644 58 254.000000 12315
86000000 687 1450 410 471 763 61 254.000000 14189
87000000 584 1530 406 480 946 74 254.000000 16873
88000000 552 1539 400 484 987 84 254.000000 17615
89000000 639 1466 403 479 827 76 254.000000 15289
90000000 769 1367 412 472 598 60 254.000000 12148
