0 938 968 425 460 30 35 127625.000000 613
1000000 939 969 391 543 30 152 587962.000000 2560
2000000 939 969 387 548 30 161 621583.000000 2704
3000000 942 969 387 550 27 163 642127.000000 2796
4000000 941 968 386 547 27 161 645810.000000 2830
5000000 938 971 382 550 33 168 776336.000000 3369
6000000 939 969 381 544 30 163 672518.000000 2937
7000000 939 969 381 536 30 155 662153.000000 2889
8000000 939 971 384 532 32 148 626241.000000 2739
9000000 935 973 394 530 38 136 608254.000000 2680
10000000 927 978 402 526 51 124 782597.000000 3347
11000000 929 981 398 531 52 133 1013042.000000 4462
12000000 936 973 396 523 37 127 590452.000000 2581
13000000 936 973 385 534 37 149 727833.000000 3123
14000000 935 972 380 531 37 151 937505.000000 4008
15000000 937 973 379 534 36 155 800431.000000 3450
16000000 938 971 378 534 33 156 768709.000000 3333
17000000 939 968 383 533 29 150 664347.000000 2903
18000000 934 973 378 532 39 154 872173.000000 3776
19000000 936 970 375 532 34 157 737201.000000 3253
20000000 939 974 372 534 35 162 842997.000000 3622
21000000 933 978 373 544 45 171 1042702.000000 4503
22000000 930 978 378 567 48 189 1333498.000000 5716
23000000 936 971 360 550 35 190 988631.000000 4185
24000000 932 979 373 544 47 171 1184085.000000 5157
25000000 932 978 375 550 46 175 1031713.000000 4493
26000000 927 980 387 551 53 164 1130680.000000 4922
27000000 929 978 388 557 49 169 1058471.000000 4661
28000000 935 971 393 554 36 161 841652.000000 3655
29000000 926 980 397 548 54 151 1192835.000000 5264
30000000 919 996 388 545 77 157 1447865.000000 6242
31000000 931 983 388 549 52 161 970044.000000 4146
32000000 930 975 377 555 45 178 1107382.000000 4817
33000000 932 970 356 553 38 197 945602.000000 4083
34000000 936 970 355 536 34 181 862104.000000 3714
35000000 927 979 372 531 52 159 903418.000000 3957
36000000 925 984 377 536 59 159 1138855.000000 5018
37000000 924 977 376 551 53 175 1103292.000000 4798
38000000 917 985 382 554 68 172 1059153.000000 4590
39000000 914 992 370 557 78 187 1438821.000000 6285
40000000 931 989 374 570 58 196 1292887.000000 5630
41000000 918 1000 373 565 82 192 1625506.000000 7030
42000000 918 1000 370 568 82 198 1405209.000000 6155
43000000 893 998 360 571 105 211 1585177.000000 6881
44000000 919 1010 385 539 91 154 1271827.000000 5549
45000000 921 1003 390 544 82 154 1139499.000000 4992
46000000 929 983 388 549 54 161 982163.000000 4213
47000000 934 978 384 550 44 166 867878.000000 3761
48000000 935 975 383 545 40 162 804533.000000 3510
49000000 933 973 383 544 40 161 780875.000000 3445
50000000 933 972 388 545 39 157 823026.000000 3512
51000000 939 972 378 537 33 159 832401.000000 3584
52000000 937 972 374 536 35 162 802969.000000 3455
53000000 936 971 368 541 35 173 822285.000000 3554
54000000 938 968 365 556 30 191 873969.000000 3742
55000000 940 968 364 570 28 206 943974.000000 4030
56000000 941 969 364 579 28 215 885059.000000 3857
57000000 931 975 362 577 44 215 1300364.000000 5408
58000000 932 979 331 581 47 250 1459409.000000 6269
59000000 931 973 331 589 42 258 1485329.000000 6340
60000000 932 973 330 579 41 249 1469492.000000 6267
61000000 937 970 310 600 33 290 1662678.000000 7024
62000000 937 973 289 636 36 347 1961691.000000 8394
63000000 934 980 267 663 46 396 2244180.000000 9551
64000000 930 978 242 693 48 451 2411499.000000 10168
65000000 930 978 207 734 48 527 2722642.000000 11447
66000000 925 985 167 780 60 613 3158292.000000 13302
67000000 923 988 180 774 65 594 3196844.000000 13508
68000000 929 981 245 692 52 447 2643496.000000 11347
69000000 929 977 314 606 48 292 1849720.000000 7898
70000000 901 1006 351 555 105 204 1596886.000000 6845
71000000 871 1043 357 547 172 190 1784556.000000 7689
72000000 888 1024 373 523 136 150 1492056.000000 6451
73000000 892 1020 356 546 128 190 1578657.000000 6827
74000000 904 1009 365 521 105 156 1348991.000000 5865
75000000 905 1002 387 505 97 118 1239751.000000 5517
76000000 893 1018 401 501 125 100 1312900.000000 5784
77000000 885 1028 410 511 143 101 1395931.000000 6159
78000000 890 1021 399 531 131 132 1457603.000000 6423
79000000 898 1015 385 541 117 156 1337877.000000 5825
80000000 917 991 375 518 74 143 1183274.000000 5223
81000000 891 1015 388 505 124 117 1410627.000000 6203
82000000 870 1045 420 509 175 89 1483269.000000 6383
83000000 893 1015 411 515 122 104 1205908.000000 5303
84000000 922 982 399 516 60 117 889728.000000 3827
85000000 924 978 397 511 54 114 921158.000000 3959
86000000 899 1002 399 506 103 107 1290573.000000 5676
87000000 892 1009 406 499 117 93 1166365.000000 5128
88000000 893 1014 410 491 121 81 1050582.000000 4550
89000000 888 1027 413 481 139 68 1024228.000000 4568
90000000 860 1054 418 472 194 54 1137161.000000 5016
91000000 881 1031 418 470 150 52 1066060.000000 4649
92000000 905 1006 419 468 101 49 729081.000000 3270
93000000 911 993 417 467 82 50 629308.000000 2882
94000000 914 985 418 468 71 50 586099.000000 2631
95000000 921 986 414 474 65 60 622689.000000 2777
96000000 921 985 416 474 64 58 580721.000000 2567
97000000 923 982 418 470 59 52 520591.000000 2326
98000000 923 980 414 473 57 59 539224.000000 2407
99000000 926 977 408 478 51 70 633953.000000 2775
100000000 928 978 401 486 50 85 737554.000000 3209
101000000 927 976 399 490 49 91 722524.000000 3199
102000000 926 976 399 489 50 90 680494.000000 3052
103000000 926 975 404 489 49 85 653335.000000 2904
104000000 922 978 408 486 56 78 665931.000000 2920
105000000 922 982 409 485 60 76 732548.000000 3210
106000000 922 986 410 481 64 71 698230.000000 3040
107000000 929 982 412 480 53 68 500093.000000 2285
108000000 929 980 415 477 51 62 440788.000000 2031
109000000 930 982 417 475 52 58 431899.000000 2002
110000000 930 982 417 474 52 57 449707.000000 2046
111000000 929 979 413 471 50 58 491789.000000 2215
112000000 929 978 413 471 49 58 465113.000000 2106
113000000 930 977 411 471 47 60 448091.000000 2034
114000000 931 977 410 471 46 61 445388.000000 2022
115000000 933 976 410 470 43 60 419486.000000 1918
116000000 935 973 409 471 38 62 356631.000000 1634
117000000 934 970 409 476 36 67 360022.000000 1661
118000000 934 970 410 478 36 68 375669.000000 1733
119000000 934 971 411 477 37 66 382573.000000 1747
120000000 931 977 411 481 46 70 468591.000000 2150
121000000 931 978 412 482 47 70 493695.000000 2260
122000000 933 974 409 483 41 74 490761.000000 2236
123000000 933 973 409 483 40 74 461414.000000 2113
124000000 933 975 409 485 42 76 489096.000000 2251
125000000 933 975 409 486 42 77 512091.000000 2346
126000000 933 974 408 485 41 77 523076.000000 2388
127000000 934 973 408 484 39 76 501791.000000 2280
128000000 933 972 408 484 39 76 481855.000000 2191
129000000 934 973 408 482 39 74 465473.000000 2120
130000000 934 972 407 481 38 74 459011.000000 2079
131000000 934 973 408 480 39 72 457686.000000 2060
132000000 934 971 408 480 37 72 455887.000000 2049
133000000 934 971 408 480 37 72 458189.000000 2059
134000000 933 974 407 479 41 72 474883.000000 2152
135000000 933 975 405 479 42 74 491219.000000 2215
136000000 931 974 406 479 43 73 522566.000000 2339
137000000 929 974 402 480 45 78 536405.000000 2406
138000000 930 976 398 480 46 82 551704.000000 2487
139000000 930 976 397 481 46 84 585836.000000 2611
140000000 933 977 394 480 44 86 618628.000000 2734
141000000 932 976 393 482 44 89 637367.000000 2804
142000000 928 978 384 489 50 105 718942.000000 3148
143000000 929 977 382 494 48 112 754425.000000 3302
144000000 932 976 383 501 44 118 739621.000000 3265
145000000 930 975 386 498 45 112 748176.000000 3274
146000000 930 977 388 496 47 108 830923.000000 3629
147000000 930 981 387 497 51 110 925177.000000 4135
148000000 926 986 388 496 60 108 932511.000000 4235
149000000 922 983 395 489 61 94 686085.000000 3062
150000000 928 977 400 487 49 87 489987.000000 2256
151000000 930 974 399 486 44 87 468031.000000 2158
152000000 933 972 399 486 39 87 459678.000000 2101
153000000 932 973 397 487 41 90 497613.000000 2271
154000000 933 974 397 486 41 89 502321.000000 2296
155000000 932 975 397 486 43 89 503446.000000 2309
156000000 931 974 397 490 43 93 501586.000000 2302
157000000 929 975 397 490 46 93 522959.000000 2406
158000000 929 976 393 492 47 99 605398.000000 2716
159000000 931 973 392 493 42 101 640105.000000 2825
160000000 933 972 392 494 39 102 622326.000000 2723
161000000 934 969 391 500 35 109 621176.000000 2719
162000000 934 970 388 502 36 114 627164.000000 2766
163000000 933 971 387 505 38 118 623440.000000 2771
164000000 933 973 384 510 40 126 631200.000000 2847
165000000 934 974 382 513 40 131 677885.000000 3026
166000000 934 972 379 515 38 136 700872.000000 3090
167000000 934 973 378 516 39 138 723423.000000 3193
168000000 934 972 377 515 38 138 748571.000000 3288
169000000 934 970 376 514 36 138 764811.000000 3332
170000000 936 969 375 514 33 139 760153.000000 3298
171000000 937 968 375 515 31 140 742038.000000 3223
172000000 934 971 373 516 37 143 712058.000000 3159
173000000 934 974 372 516 40 144 687401.000000 3074
174000000 931 975 374 513 44 139 926199.000000 3999
175000000 930 977 375 515 47 140 1073146.000000 4772
176000000 928 980 376 517 52 141 1158800.000000 5164
177000000 921 985 372 520 64 148 1228839.000000 5439
178000000 912 991 371 522 79 151 1261023.000000 5560
179000000 910 995 372 519 85 147 1249916.000000 5546
180000000 908 997 379 510 89 131 1118765.000000 5007
181000000 910 996 387 500 86 113 875688.000000 3886
182000000 911 996 390 495 85 105 686127.000000 3136
183000000 912 995 386 496 83 110 941768.000000 4226
184000000 912 994 386 499 82 113 998666.000000 4567
185000000 912 993 385 498 81 113 1009717.000000 4601
186000000 912 994 386 496 82 110 1033552.000000 4700
187000000 912 994 387 497 82 110 1071485.000000 4845
188000000 916 991 384 499 75 115 1082336.000000 4858
189000000 922 983 383 501 61 118 961363.000000 4323
190000000 930 975 385 501 45 116 714921.000000 3166
191000000 931 969 386 499 38 113 623908.000000 2776
192000000 931 970 392 497 39 105 626415.000000 2771
193000000 932 970 393 495 38 102 607316.000000 2697
194000000 934 967 396 492 33 96 546608.000000 2424
195000000 934 969 394 492 35 98 599924.000000 2652
196000000 933 973 392 493 40 101 675560.000000 2975
197000000 930 973 387 495 43 108 732904.000000 3205
198000000 930 971 378 507 41 129 780807.000000 3414
199000000 932 968 371 515 36 144 783331.000000 3423
200000000 937 967 361 519 30 158 799468.000000 3470
201000000 932 970 359 522 38 163 854228.000000 3695
202000000 931 973 366 519 42 153 824718.000000 3586
203000000 930 974 371 517 44 146 786514.000000 3475
204000000 930 976 375 511 46 136 753797.000000 3355
205000000 930 977 381 508 47 127 717634.000000 3192
206000000 928 978 382 503 50 121 711124.000000 3170
207000000 924 980 383 502 56 119 746069.000000 3304
208000000 920 985 383 500 65 117 880375.000000 3896
209000000 916 989 386 500 73 114 985566.000000 4505
210000000 912 989 390 498 77 108 1018801.000000 4636
211000000 910 991 393 496 81 103 1053864.000000 4826
212000000 908 994 396 493 86 97 1056514.000000 4825
213000000 913 990 394 491 77 97 985730.000000 4510
214000000 921 982 397 487 61 90 786179.000000 3508
215000000 928 976 399 485 48 86 659440.000000 2931
216000000 928 977 402 483 49 81 669726.000000 2965
217000000 924 980 402 482 56 80 714965.000000 3194
218000000 923 982 403 481 59 78 746440.000000 3360
219000000 920 986 402 481 66 79 747736.000000 3348
220000000 919 987 403 482 68 79 702135.000000 3139
221000000 920 989 403 481 69 78 562914.000000 2598
222000000 920 985 402 481 65 79 584320.000000 2659
223000000 925 980 399 484 55 85 691969.000000 3073
224000000 931 975 398 489 44 91 658707.000000 2924
225000000 935 967 398 489 32 91 463342.000000 2092
226000000 933 968 397 490 35 93 532636.000000 2398
227000000 932 974 396 491 42 95 642472.000000 2855
228000000 929 976 396 491 47 95 670851.000000 2962
229000000 929 976 394 492 47 98 646133.000000 2861
230000000 929 975 395 492 46 97 607360.000000 2716
231000000 929 976 396 490 47 94 579258.000000 2609
232000000 930 975 397 489 45 92 576549.000000 2594
233000000 930 976 397 489 46 92 564134.000000 2553
234000000 930 976 397 488 46 91 535953.000000 2442
235000000 932 976 399 489 44 90 508557.000000 2317
236000000 934 972 403 484 38 81 461322.000000 2115
237000000 934 968 404 480 34 76 405005.000000 1848
238000000 932 976 406 480 44 74 538453.000000 2417
239000000 924 981 409 478 57 69 681236.000000 3091
240000000 920 983 409 478 63 69 680452.000000 3055
241000000 921 984 410 475 63 65 605543.000000 2728
242000000 921 984 412 474 63 62 502314.000000 2305
243000000 924 981 412 474 57 62 436907.000000 2027
244000000 930 977 413 472 47 59 389928.000000 1811
245000000 933 973 417 472 40 55 311474.000000 1457
246000000 934 970 418 470 36 52 284331.000000 1320
247000000 933 973 416 471 40 55 333029.000000 1547
248000000 930 973 416 471 43 55 354649.000000 1656
249000000 929 976 413 471 47 58 361515.000000 1689
250000000 928 976 416 472 48 56 371239.000000 1736
251000000 927 977 416 472 50 56 381322.000000 1775
252000000 927 978 416 470 51 54 386276.000000 1798
253000000 928 978 417 469 50 52 377656.000000 1750
254000000 930 977 418 469 47 51 356440.000000 1655
255000000 933 975 418 469 42 51 315637.000000 1465
256000000 934 973 419 468 39 49 272122.000000 1273
257000000 935 972 422 467 37 45 239499.000000 1114
258000000 937 970 421 467 33 46 231631.000000 1073
259000000 937 970 422 466 33 44 228585.000000 1060
